,company_name,category_list,funding_total_usd,status,country_code,state_code,funding_rounds,first_funding_at,last_funding_at,homepage_url_new,time_bw_first_rounds,avg_time_bw_rounds,avg_raised_usd,avg_time_bw_rounds_float,time_bw_first_rounds_float,status_new,investor_count,cat_new,Region
4768,Pascal Metrics,health and wellness,10880089.0,operating,USA,DC,3,2014-02-26,2014-12-08,1,7 days 00:00:00.000000000,142 days 12:00:00.000000000,5440044.5,142.0,7,1,1.0,healthcare,South
4769,Patara Pharma,biotechnology,38350000.0,operating,USA,CA,3,2014-01-01,2015-10-12,1,257 days 00:00:00.000000000,324 days 12:00:00.000000000,12783333.333333334,324.0,257,1,1.0,biotech,West
4770,Path Logic,biotechnology|health diagnostics,2500000.0,acquired,USA,CA,1,2010-03-26,2010-03-26,1,0 days 00:00:00.000000000,,2500000.0,0.0,0,1,1.0,healthcare,West
4771,Pathfinder Health,health and wellness,1018906.0,operating,USA,IL,3,2010-03-10,2014-12-16,1,1090 days 00:00:00.000000000,871 days 00:00:00.000000000,339635.3333333333,871.0,1090,1,1.0,healthcare,Midwest
4772,Pathfinder Technologies,biotechnology,7476374.0,operating,USA,TN,7,2008-10-16,2014-02-27,1,588 days 00:00:00.000000000,326 days 16:00:00.000000000,1246062.3333333333,326.0,588,1,4.0,biotech,South
4773,PathGroup,biotechnology|health diagnostics,19500000.0,operating,USA,TN,1,2010-01-12,2010-01-12,1,0 days 00:00:00.000000000,,19500000.0,0.0,0,0,1.0,healthcare,South
4774,Pathogen Systems,biotechnology,1905000.0,operating,USA,CO,2,2012-01-12,2013-07-13,1,548 days 00:00:00.000000000,548 days 00:00:00.000000000,952500.0,548.0,548,1,1.0,biotech,West
4775,Pathogenetix,biotechnology|health diagnostics,24010453.0,operating,USA,MA,5,2010-01-19,2013-10-30,1,328 days 00:00:00.000000000,345 days 00:00:00.000000000,4802090.6,345.0,328,1,4.0,healthcare,Northeast
4776,Pathology Holdings,biotechnology,24654366.0,operating,USA,CA,1,2009-10-20,2009-10-20,1,0 days 00:00:00.000000000,,24654366.0,0.0,0,0,1.0,biotech,West
4777,PATHSENSORS,biotechnology|environmental innovation|life sciences|manufacturing,2423894.0,operating,USA,MD,4,2010-12-10,2014-12-30,1,641 days 00:00:00.000000000,493 days 16:00:00.000000000,807964.6666666666,493.0,641,1,3.0,medical/pharma,South
4778,Pathway Medical Technologies,health care|medical|medical devices,52433800.0,acquired,USA,WA,2,2009-03-01,2010-09-16,1,564 days 00:00:00.000000000,564 days 00:00:00.000000000,26216900.0,564.0,564,1,5.0,medical devices,West
4779,Pathway Therapeutics,biotechnology,24400000.0,closed,USA,CA,5,2008-06-18,2013-03-05,1,478 days 00:00:00.000000000,430 days 06:00:00.000000000,4880000.0,430.0,478,0,3.0,biotech,West
4780,Pathwork Diagnostics,biotechnology|health diagnostics,63500000.0,operating,USA,CA,4,2005-10-01,2010-10-06,1,278 days 00:00:00.000000000,610 days 08:00:00.000000000,15875000.0,610.0,278,1,7.0,healthcare,West
4781,Patient-Centered Outcomes Research Institute,health care,191000000.0,operating,USA,DC,1,2013-12-22,2013-12-22,1,0 days 00:00:00.000000000,,191000000.0,0.0,0,1,1.0,healthcare,South
4782,Patient Communicator,doctors|health care information technology|q&a,100000.0,operating,USA,NY,1,2012-03-29,2012-03-29,1,0 days 00:00:00.000000000,,21732739.24,0.0,0,0,1.0,healthcare,Northeast
4783,Patient Conversation Media,advertising|health and wellness|health care|internet|media|news,1307617.0,operating,USA,TX,2,2010-04-01,2013-04-23,1,1118 days 00:00:00.000000000,1118 days 00:00:00.000000000,653808.5,1118.0,1118,0,1.0,healthcare,South
4784,Patient Engagement Systems,health and wellness,2159631.0,operating,USA,VT,5,2009-04-28,2015-05-28,1,310 days 00:00:00.000000000,555 days 06:00:00.000000000,431926.2,555.0,310,1,1.0,healthcare,Northeast
4785,Patient Feed,apps|medical|mobile,50000.0,operating,USA,TX,1,2014-01-10,2014-01-10,1,0 days 00:00:00.000000000,,14798342.08,0.0,0,1,1.0,medical/pharma,South
4786,Patient Home Monitoring,biotechnology,8333219.0,ipo,USA,CA,3,2014-08-12,2015-11-06,1,281 days 00:00:00.000000000,225 days 12:00:00.000000000,2777739.6666666665,225.0,281,1,1.0,biotech,West
4787,Patient Safety Technologies,health and wellness|medical devices|security,15788674.0,acquired,USA,PA,3,2009-07-29,2010-06-24,0,126 days 00:00:00.000000000,165 days 00:00:00.000000000,5262891.333333333,165.0,126,1,1.0,medical devices,Northeast
4788,Patientco,finance technology|fintech|health and wellness|health care|medical|saas,3750000.0,operating,USA,GA,1,2012-08-18,2012-08-18,1,0 days 00:00:00.000000000,,3750000.0,0.0,0,0,2.0,medical/pharma,South
4789,PatientFocus,health care,1045000.0,operating,USA,TN,2,2010-02-25,2012-06-01,1,827 days 00:00:00.000000000,827 days 00:00:00.000000000,522500.0,827.0,827,0,1.0,healthcare,South
4790,PatientKeeper,physicians|software,93708653.0,acquired,USA,MA,10,2000-08-01,2012-12-13,1,1407 days 00:00:00.000000000,501 days 21:20:00.000000000,9370865.3,501.0,1407,1,11.0,healthcare,Northeast
4791,PatientPing,health care,9600000.0,operating,USA,MA,1,2015-11-16,2015-11-16,1,0 days 00:00:00.000000000,,9600000.0,0.0,0,1,5.0,healthcare,Northeast
4792,Patients’ and Consumers’ Pharma,medical devices,500000.0,operating,USA,UT,1,2015-07-17,2015-07-17,1,0 days 00:00:00.000000000,,500000.0,0.0,0,1,1.0,medical devices,West
4793,Patients' & Consumers' Pharma,medical devices,505000.0,operating,USA,UT,1,2015-10-29,2015-10-29,1,0 days 00:00:00.000000000,,505000.0,0.0,0,1,1.0,medical devices,West
4794,PatientsLikeMe,health and wellness|medical|social media,27000000.0,operating,USA,MA,4,2007-02-05,2013-06-19,1,1291 days 00:00:00.000000000,775 days 08:00:00.000000000,6750000.0,775.0,1291,1,2.0,medical/pharma,Northeast
4795,PatientsVoices,health care|hospitals|medical,270000.0,operating,USA,KS,1,2015-07-29,2015-07-29,1,0 days 00:00:00.000000000,,270000.0,0.0,0,1,1.0,medical/pharma,Midwest
4796,PatientTrac Infomation Technology,medical,50000.0,operating,USA,FL,1,2014-11-11,2014-11-11,1,0 days 00:00:00.000000000,,0.0,0.0,0,1,1.0,medical/pharma,South
4797,Patronus Medical,medical,1000000.0,operating,USA,VA,1,2015-05-06,2015-05-06,1,0 days 00:00:00.000000000,,1000000.0,0.0,0,1,1.0,medical/pharma,South
4798,Pattern Genomics,biotechnology,150000.0,operating,USA,WI,1,2013-03-21,2013-03-21,1,0 days 00:00:00.000000000,,150000.0,0.0,0,0,1.0,biotech,Midwest
4799,Paubox,cloud security|email|enterprise software|health care information technology|saas,30000.0,operating,USA,CA,1,2015-05-25,2015-05-25,1,0 days 00:00:00.000000000,,30000.0,0.0,0,1,1.0,healthcare,West
4800,PawClinic,health and wellness|mhealth|mobile health|pets,100000.0,operating,USA,CA,1,2013-01-01,2013-01-01,1,0 days 00:00:00.000000000,,21732739.24,0.0,0,0,1.0,healthcare,West
4801,PaxVax,biotechnology,129606472.0,operating,USA,CA,7,2009-11-09,2014-07-28,1,336 days 00:00:00.000000000,287 days 00:00:00.000000000,18515210.285714287,287.0,336,1,4.0,biotech,West
4802,PAYFORMANCE HOLDING,health care|healthcare services|medical,22259240.0,operating,USA,MD,1,2009-02-09,2009-02-09,0,0 days 00:00:00.000000000,,22259240.0,0.0,0,0,1.0,medical/pharma,South
4803,PayRight Health Solutions,health care information technology,2101212.0,operating,USA,PA,3,2010-11-14,2015-09-24,1,953 days 00:00:00.000000000,887 days 12:00:00.000000000,700404.0,887.0,953,1,1.0,healthcare,Northeast
4804,"PaySpan, Inc.",health care|information technology|payments|services|software,3000000.0,operating,USA,GA,1,2015-08-24,2015-08-24,1,0 days 00:00:00.000000000,,3000000.0,0.0,0,1,1.0,healthcare,South
4805,PBS-Bio,biotechnology,338132.0,operating,USA,AZ,1,2010-01-27,2010-01-27,1,0 days 00:00:00.000000000,,338132.0,0.0,0,0,1.0,biotech,West
4806,PCD Partners,health care,100000.0,closed,USA,NH,1,2011-07-25,2011-07-25,1,0 days 00:00:00.000000000,,21732739.24,0.0,0,0,1.0,healthcare,Northeast
4807,PDP Holdings,health care,225000.0,operating,USA,TN,1,2012-07-02,2012-07-02,1,0 days 00:00:00.000000000,,225000.0,0.0,0,0,1.0,healthcare,South
4808,Peak Rx #2,healthcare services|medical|pharmaceuticals,200000.0,operating,USA,CO,1,2014-03-14,2014-03-14,0,0 days 00:00:00.000000000,,200000.0,0.0,0,1,1.0,medical/pharma,West
4809,PEAK Surgical,health care,29000000.0,acquired,USA,CA,2,2006-09-18,2008-02-04,1,504 days 00:00:00.000000000,504 days 00:00:00.000000000,14500000.0,504.0,504,1,3.0,healthcare,West
4810,PEAR SPORTS,health and wellness,6988095.0,operating,USA,CA,3,2014-03-25,2015-05-27,1,41 days 00:00:00.000000000,214 days 00:00:00.000000000,2329365.0,214.0,41,1,3.0,healthcare,West
4811,Pear Therapeutics,biotechnology,1000000.0,operating,USA,MA,1,2015-03-19,2015-03-19,1,0 days 00:00:00.000000000,,24514914.83,0.0,0,1,1.0,biotech,Northeast
4812,Pearl Therapeutics,biotechnology|health and wellness|medical|pharmaceuticals,247500100.0,acquired,USA,CA,7,2007-09-07,2013-04-01,1,300 days 00:00:00.000000000,338 days 20:00:00.000000000,35357157.14285714,338.0,300,1,5.0,medical/pharma,West
4813,PECA Labs,medical devices|product development services|technology,1293671.0,operating,USA,PA,2,2013-06-26,2015-05-06,1,679 days 00:00:00.000000000,679 days 00:00:00.000000000,1293671.0,679.0,679,1,1.0,medical devices,Northeast
4814,PediaConnect,health and wellness,44999.0,operating,USA,CA,1,2015-05-22,2015-05-22,1,0 days 00:00:00.000000000,,44999.0,0.0,0,1,1.0,healthcare,West
4815,PediaQ,health care|technology,2150000.0,operating,USA,TX,3,2014-10-01,2015-11-17,1,174 days 00:00:00.000000000,206 days 00:00:00.000000000,716666.6666666666,206.0,174,1,1.0,healthcare,South
4816,Pediatric Bioscience,biotechnology,3117758.0,operating,USA,CA,3,2014-01-08,2015-03-18,1,341 days 00:00:00.000000000,217 days 00:00:00.000000000,1039252.6666666666,217.0,341,1,1.0,biotech,West
4817,PeerBridge Health,health care|medical|wireless,4895181.0,operating,USA,NY,1,2015-01-06,2015-01-06,1,0 days 00:00:00.000000000,,4895181.0,0.0,0,1,1.0,medical/pharma,Northeast
4818,peerfit,health and wellness|health care,400000.0,operating,USA,FL,1,2015-08-13,2015-08-13,1,0 days 00:00:00.000000000,,400000.0,0.0,0,1,1.0,healthcare,South
4819,Pegasus Biologics,biotechnology,21047369.0,operating,USA,CA,2,2007-05-10,2009-06-06,1,758 days 00:00:00.000000000,758 days 00:00:00.000000000,10523684.5,758.0,758,0,4.0,biotech,West
4820,Pelican Therapeutics,health care|medical|therapeutics,410000.0,operating,USA,FL,2,2014-06-11,2015-08-18,1,433 days 00:00:00.000000000,433 days 00:00:00.000000000,205000.0,433.0,433,1,1.0,medical/pharma,South
4821,Pelikan Technologies,biotechnology,94000000.0,operating,USA,CA,2,2007-12-06,2009-01-01,1,392 days 00:00:00.000000000,392 days 00:00:00.000000000,47000000.0,392.0,392,0,3.0,biotech,West
4822,PellePharm,bio-pharm|biotechnology|pharmaceuticals,8144825.0,operating,USA,CA,5,2014-07-21,2015-07-24,1,95 days 00:00:00.000000000,92 days 00:00:00.000000000,1628965.0,92.0,95,1,1.0,medical/pharma,West
4823,Peloton,android|fitness|hardware + software|video streaming,119707000.0,operating,USA,NY,6,2012-02-01,2015-12-02,1,308 days 00:00:00.000000000,280 days 00:00:00.000000000,19951166.666666668,280.0,308,1,5.0,healthcare,Northeast
4824,Peloton Therapeutics,biotechnology,18000000.0,operating,USA,TX,1,2011-07-27,2011-07-27,1,0 days 00:00:00.000000000,,18000000.0,0.0,0,0,2.0,biotech,South
4825,Pembient,3d printing|biotechnology|greentech,50000.0,operating,USA,CA,1,2015-01-16,2015-01-16,1,0 days 00:00:00.000000000,,50000.0,0.0,0,1,1.0,biotech,West
4826,PenBlade,health and wellness,1115155.0,operating,USA,UT,1,2013-12-30,2013-12-30,1,0 days 00:00:00.000000000,,1115155.0,0.0,0,1,1.0,healthcare,West
4827,Penemarie K Murphy,medical,50000.0,operating,USA,FL,1,2010-01-01,2010-01-01,0,0 days 00:00:00.000000000,,14798342.08,0.0,0,0,1.0,medical/pharma,South
4828,Peninsula Pharmaceuticals,bio-pharm|medical|pharmaceuticals,80000000.0,acquired,USA,CA,2,2002-10-28,2004-01-16,1,445 days 00:00:00.000000000,445 days 00:00:00.000000000,40000000.0,445.0,445,1,8.0,medical/pharma,West
4829,Penn Medicine,biotechnology,12000000.0,operating,USA,PA,1,2013-10-04,2013-10-04,1,0 days 00:00:00.000000000,,12000000.0,0.0,0,1,1.0,biotech,Northeast
4830,PENRITH,biotechnology,3120192.0,operating,USA,PA,1,2011-01-11,2011-01-11,1,0 days 00:00:00.000000000,,3120192.0,0.0,0,0,1.0,biotech,Northeast
4831,Penumbra,biotechnology,121230.0,ipo,USA,CA,1,2012-11-02,2012-11-02,1,0 days 00:00:00.000000000,,121230.0,0.0,0,1,1.0,biotech,West
4832,Penzata,analytics|health and wellness|health care|optimization,1175000.0,operating,USA,CA,2,2014-04-21,2014-11-12,1,205 days 00:00:00.000000000,205 days 00:00:00.000000000,587500.0,205.0,205,1,1.0,healthcare,West
4833,People's Care,child care|health care|medical,50000.0,operating,USA,CA,1,2015-03-04,2015-03-04,1,0 days 00:00:00.000000000,,0.0,0.0,0,1,1.0,medical/pharma,West
4834,People10 Technologies Inc.,big data analytics|e-commerce platforms|health care information technology|information technology|mobile|outsourcing|product development services|retail technology|saas|software|technology|user experience design|web development,1633386.0,operating,USA,NY,1,2014-10-22,2014-10-22,1,0 days 00:00:00.000000000,,1633386.0,0.0,0,1,1.0,healthcare,Northeast
4835,Pepex Biomedical,diabetes|health care|health diagnostics|medical,10201670.0,operating,USA,MO,2,2008-01-01,2012-04-27,1,1578 days 00:00:00.000000000,1578 days 00:00:00.000000000,5100835.0,1578.0,1578,0,1.0,medical/pharma,Midwest
4836,Pepgen Corporation,bio-pharm|clinical trials|medical,7500000.0,operating,USA,CA,1,2004-08-04,2004-08-04,0,0 days 00:00:00.000000000,,7500000.0,0.0,0,1,4.0,medical/pharma,West
4837,Peptimmune,biotechnology|medical|services,68760000.0,acquired,USA,MA,3,2003-03-12,2008-07-17,1,820 days 00:00:00.000000000,977 days 00:00:00.000000000,22920000.0,977.0,820,1,7.0,medical/pharma,Northeast
4838,PeptiVir,biotechnology,300000.0,operating,USA,CO,1,2010-11-18,2010-11-18,1,0 days 00:00:00.000000000,,300000.0,0.0,0,0,1.0,biotech,West
4839,Percardia,medical devices,12900000.0,operating,USA,NH,1,2003-11-07,2003-11-07,0,0 days 00:00:00.000000000,,12900000.0,0.0,0,1,6.0,medical devices,Northeast
4840,PerceptiMed,health care,8977235.0,operating,USA,CA,3,2012-12-04,2015-03-27,1,289 days 00:00:00.000000000,421 days 12:00:00.000000000,2992411.6666666665,421.0,289,1,1.0,healthcare,West
4841,Perceptive Navigation,medical|medical devices,950000.0,operating,USA,MD,3,2015-07-25,2015-08-27,1,10 days 00:00:00.000000000,16 days 12:00:00.000000000,475000.0,16.0,10,1,2.0,medical devices,South
4842,PercSys,health care|manufacturing|medical devices,4768655.0,operating,USA,CA,1,2011-08-15,2011-08-15,1,0 days 00:00:00.000000000,,4768655.0,0.0,0,0,1.0,medical devices,West
4843,Percutaneous Valve Technologies (PVT),health care information technology|healthcare services|medical devices,19500000.0,acquired,USA,NJ,2,2001-01-01,2003-01-01,0,730 days 00:00:00.000000000,730 days 00:00:00.000000000,9750000.0,730.0,730,1,4.0,medical devices,Northeast
4844,PercuVision,health care,2985000.0,operating,USA,OH,1,2009-07-21,2009-07-21,1,0 days 00:00:00.000000000,,2985000.0,0.0,0,0,1.0,healthcare,Midwest
4845,Perez Forensic Strategies,biotechnology|medical,350000.0,operating,USA,IN,1,2014-11-11,2014-11-11,1,0 days 00:00:00.000000000,,350000.0,0.0,0,1,1.0,medical/pharma,Midwest
4846,Perfectore,consumer goods|fitness|health and wellness|health care,100000.0,operating,USA,FL,1,2013-01-02,2013-01-02,1,0 days 00:00:00.000000000,,21732739.24,0.0,0,0,1.0,healthcare,South
4847,PerfectServe,health and wellness|health care|physicians,32900000.0,operating,USA,TN,3,2000-09-28,2015-09-30,1,4144 days 00:00:00.000000000,2740 days 00:00:00.000000000,10966666.666666666,2740.0,4144,1,9.0,healthcare,South
4848,Performance Indicator,biotechnology,11235000.0,operating,USA,MA,2,2014-03-18,2015-11-06,1,598 days 00:00:00.000000000,598 days 00:00:00.000000000,5617500.0,598.0,598,1,1.0,biotech,Northeast
4849,Perfusix,biotechnology,800000.0,operating,USA,MD,1,2013-05-22,2013-05-22,1,0 days 00:00:00.000000000,,800000.0,0.0,0,0,1.0,biotech,South
4850,Perfuzia Medical,health care,100000.0,operating,USA,RI,1,2009-12-11,2009-12-11,1,0 days 00:00:00.000000000,,21732739.24,0.0,0,0,1.0,healthcare,Northeast
4851,PeriGen,health care,11400000.0,operating,USA,NJ,2,2010-01-11,2013-04-04,1,1179 days 00:00:00.000000000,1179 days 00:00:00.000000000,5700000.0,1179.0,1179,0,1.0,healthcare,Northeast
4852,Perio Sciences,health and wellness,4375234.0,operating,USA,TX,2,2012-11-28,2013-11-12,1,349 days 00:00:00.000000000,349 days 00:00:00.000000000,2187617.0,349.0,349,1,1.0,healthcare,South
4853,PerioSeal,biotechnology|medical,50000.0,operating,USA,AR,1,2009-09-29,2009-09-29,1,0 days 00:00:00.000000000,,14798342.08,0.0,0,0,1.0,medical/pharma,South
4854,PeriphaGen,biotechnology,6500000.0,operating,USA,PA,1,2014-04-01,2014-04-01,1,0 days 00:00:00.000000000,,6500000.0,0.0,0,1,1.0,biotech,Northeast
4855,Perle Bioscience,biotechnology,2000000.0,operating,USA,GA,1,2013-09-26,2013-09-26,1,0 days 00:00:00.000000000,,2000000.0,0.0,0,1,1.0,biotech,South
4856,Perlegen Sciences,biotechnology,104000000.0,operating,USA,CA,2,2003-01-28,2005-02-28,0,762 days 00:00:00.000000000,762 days 00:00:00.000000000,52000000.0,762.0,762,1,19.0,biotech,West
4857,Perlstein Lab PBC,biotechnology|medical|pharmaceuticals,4700000.0,operating,USA,CA,2,2014-07-31,2014-10-31,1,92 days 00:00:00.000000000,92 days 00:00:00.000000000,2350000.0,92.0,92,1,2.0,medical/pharma,West
4858,Permedly,health care|healthcare services|medical,50000.0,operating,USA,TX,1,2015-03-18,2015-03-18,1,0 days 00:00:00.000000000,,14798342.08,0.0,0,1,1.0,medical/pharma,South
4859,Permeon Biologics,biotechnology,2500000.0,operating,USA,MA,1,2011-12-30,2011-12-30,1,0 days 00:00:00.000000000,,2500000.0,0.0,0,0,1.0,biotech,Northeast
4860,Pernix Therapeutics,biotechnology,99000000.0,ipo,USA,TX,2,2013-01-08,2014-02-06,1,394 days 00:00:00.000000000,394 days 00:00:00.000000000,49500000.0,394.0,394,1,1.0,biotech,South
4861,Perosphere,biotechnology,4657479.0,operating,USA,NY,3,2011-12-16,2015-10-23,1,930 days 00:00:00.000000000,703 days 12:00:00.000000000,1552493.0,703.0,930,1,1.0,biotech,Northeast
4862,Personal Cell Sciences,health and wellness,235000.0,operating,USA,NJ,2,2012-05-08,2013-11-19,1,560 days 00:00:00.000000000,560 days 00:00:00.000000000,235000.0,560.0,560,1,1.0,healthcare,Northeast
4863,Personal Genome Diagnostics (PGD),biotechnology|health diagnostics,24300000.0,operating,USA,MD,3,2010-10-01,2015-10-28,1,1279 days 00:00:00.000000000,926 days 12:00:00.000000000,8100000.0,926.0,1279,1,3.0,healthcare,South
4864,Personal Medicine,babies|e-commerce|electronic health records|enterprise software|health and wellness,100000.0,operating,USA,CA,1,2010-12-16,2010-12-16,1,0 days 00:00:00.000000000,,21732739.24,0.0,0,0,1.0,healthcare,West
4865,Personalis,biotechnology,75000000.0,operating,USA,CA,3,2011-08-15,2015-01-13,1,784 days 00:00:00.000000000,623 days 12:00:00.000000000,25000000.0,623.0,784,1,3.0,biotech,West
4866,Perspyre,fitness|internet|lifestyle,25000.0,operating,USA,MA,1,2015-01-01,2015-01-01,1,0 days 00:00:00.000000000,,25000.0,0.0,0,1,1.0,healthcare,Northeast
4867,Perthera,health and wellness,1272000.0,operating,USA,VA,1,2015-08-11,2015-08-11,1,0 days 00:00:00.000000000,,1272000.0,0.0,0,1,1.0,healthcare,South
4868,Pervasis Therapeutics,biotechnology,40030000.0,closed,USA,MA,4,2004-03-16,2009-08-31,1,528 days 00:00:00.000000000,664 days 16:00:00.000000000,10007500.0,664.0,528,0,4.0,biotech,Northeast
4869,Apervita,analytics|big data analytics|health and insurance|health care|health care information technology|hospitals|pharmaceuticals,20993787.0,operating,USA,IL,3,2012-12-11,2015-01-07,1,178 days 00:00:00.000000000,378 days 12:00:00.000000000,6997929.0,378.0,178,1,4.0,medical/pharma,Midwest
4870,Pest.Con,health and wellness,100000.0,operating,USA,HI,1,2014-11-04,2014-11-04,0,0 days 00:00:00.000000000,,21732739.24,0.0,0,1,1.0,healthcare,West
4871,Pet Protect Plan,medical|veterinary,50000.0,operating,USA,NY,1,2014-11-04,2014-11-04,1,0 days 00:00:00.000000000,,14798342.08,0.0,0,1,1.0,medical/pharma,Northeast
4872,Pet Ready,health care|pets|veterinary,100000.0,operating,USA,WA,1,2013-07-10,2013-07-10,0,0 days 00:00:00.000000000,,21732739.24,0.0,0,1,1.0,healthcare,West
4873,PetCoach,health and wellness|pets|veterinary,300000.0,operating,USA,TX,1,2014-08-13,2014-08-13,1,0 days 00:00:00.000000000,,300000.0,0.0,0,1,1.0,healthcare,South
4874,Pfenex,biotechnology,24000000.0,ipo,USA,CA,1,2009-12-09,2009-12-09,1,0 days 00:00:00.000000000,,24000000.0,0.0,0,1,2.0,biotech,West
4875,PFO Global,medical devices,1000000.0,operating,USA,TX,1,2015-10-02,2015-10-02,1,0 days 00:00:00.000000000,,1000000.0,0.0,0,1,1.0,medical devices,South
4876,PhageTech,medical devices,2400000.0,operating,USA,CA,1,2015-09-28,2015-09-28,1,0 days 00:00:00.000000000,,2400000.0,0.0,0,1,2.0,medical devices,West
4877,Pharmaca,biotechnology,40193778.0,operating,USA,CO,4,2005-05-13,2009-08-13,1,1048 days 00:00:00.000000000,517 days 16:00:00.000000000,10048444.5,517.0,1048,1,3.0,biotech,West
4878,Pharmaceutic Litho & Label,biotechnology|medical devices|pharmaceuticals,250000.0,operating,USA,CA,1,2014-10-16,2014-10-16,1,0 days 00:00:00.000000000,,17042585.6,0.0,0,1,2.0,medical devices,West
4879,Pharmaco Kinesis,delivery|health care|medical devices,1242500.0,operating,USA,CA,1,2010-01-18,2010-01-18,1,0 days 00:00:00.000000000,,1242500.0,0.0,0,0,1.0,medical devices,West
4880,Pharmacopeia,biotechnology,7630000.0,acquired,USA,NJ,1,2005-07-27,2005-07-27,1,0 days 00:00:00.000000000,,7630000.0,0.0,0,1,10.0,biotech,Northeast
4881,PharmacoPhotonics,biotechnology|health diagnostics,7084989.0,operating,USA,IN,4,2011-05-17,2015-08-13,0,661 days 00:00:00.000000000,516 days 08:00:00.000000000,1771247.25,516.0,661,1,1.0,healthcare,Midwest
4882,Pharmacy Development,biotechnology,15000.0,operating,USA,CA,1,2009-04-07,2009-04-07,1,0 days 00:00:00.000000000,,15000.0,0.0,0,0,1.0,biotech,West
4883,PharmaGen,biotechnology,168500.0,operating,USA,MD,2,2013-06-28,2013-09-04,1,68 days 00:00:00.000000000,68 days 00:00:00.000000000,84250.0,68.0,68,1,1.0,biotech,South
4884,PharmaIN,biotechnology,1500000.0,operating,USA,WA,1,2014-05-16,2014-05-16,1,0 days 00:00:00.000000000,,1500000.0,0.0,0,1,1.0,biotech,West
4885,PHARMAJET,biotechnology,30972063.0,operating,USA,CO,7,2010-03-30,2015-06-04,1,358 days 00:00:00.000000000,315 days 08:00:00.000000000,4424580.428571428,315.0,358,1,1.0,biotech,West
4886,PharmAkea Therapeutics,biotechnology,10000000.0,operating,USA,CA,1,2013-10-07,2013-10-07,1,0 days 00:00:00.000000000,,10000000.0,0.0,0,1,1.0,biotech,West
4887,PharmaNetUSA,medical,200000.0,operating,USA,FL,1,2015-06-08,2015-06-08,1,0 days 00:00:00.000000000,,200000.0,0.0,0,1,1.0,medical/pharma,South
4888,Pharmaron Holding,biotechnology,40000000.0,operating,USA,CA,1,2011-02-24,2011-02-24,1,0 days 00:00:00.000000000,,40000000.0,0.0,0,0,3.0,biotech,West
4889,PharmaSecure,health care information technology,7885002.0,operating,USA,NY,4,2009-09-22,2013-06-12,1,693 days 00:00:00.000000000,453 days 00:00:00.000000000,1971250.5,453.0,693,1,4.0,healthcare,Northeast
4890,PharmAthene,biotechnology,19300000.0,ipo,USA,MD,1,2009-07-27,2009-07-27,1,0 days 00:00:00.000000000,,19300000.0,0.0,0,1,4.0,biotech,South
4891,PharmatrophiX,biotechnology,11829936.0,operating,USA,NC,5,2008-02-11,2015-11-20,1,763 days 00:00:00.000000000,709 days 18:00:00.000000000,2365987.2,709.0,763,1,1.0,biotech,South
4892,"Pharmedio, Inc.",bio-pharm|enterprise software|pharmaceuticals|productivity software,50000.0,operating,USA,MS,1,2014-08-20,2014-08-20,1,0 days 00:00:00.000000000,,14798342.08,0.0,0,1,1.0,medical/pharma,South
4893,PharMEDium Healthcare,pharmaceuticals,50000.0,acquired,USA,IL,1,2007-11-05,2007-11-05,1,0 days 00:00:00.000000000,,14798342.08,0.0,0,1,1.0,medical/pharma,Midwest
4894,Pharminex,biotechnology,11307429.0,operating,USA,NY,3,2010-04-06,2013-01-24,0,377 days 00:00:00.000000000,512 days 00:00:00.000000000,3769143.0,512.0,377,0,1.0,biotech,Northeast
4895,Pharmion,pharmaceuticals,40000000.0,acquired,USA,CO,1,2002-10-16,2002-10-16,0,0 days 00:00:00.000000000,,40000000.0,0.0,0,1,6.0,medical/pharma,West
4896,Pharmly,e-commerce|health care|medical|pharmaceuticals,20000.0,operating,USA,CA,1,2013-06-11,2013-06-11,1,0 days 00:00:00.000000000,,20000.0,0.0,0,1,1.0,medical/pharma,West
4897,PharmMD,health and wellness,8800000.0,operating,USA,TN,1,2009-12-11,2009-12-11,1,0 days 00:00:00.000000000,,8800000.0,0.0,0,0,3.0,healthcare,South
4898,Pharmos Corporation,bio-pharm|pharmaceuticals|therapeutics,8000000.0,operating,USA,NJ,1,2003-06-03,2003-06-03,1,0 days 00:00:00.000000000,,8000000.0,0.0,0,1,1.0,medical/pharma,Northeast
4899,PharmRight Corp,medical|medication adherence|services,3100000.0,operating,USA,SC,4,2014-02-18,2015-10-15,1,183 days 00:00:00.000000000,201 days 08:00:00.000000000,775000.0,201.0,183,1,3.0,medical/pharma,South
4900,Pharos Innovations,health and wellness|health care|health care information technology|healthcare services|medication adherence|mobile health,7070545.0,operating,USA,IL,5,2010-02-03,2015-04-13,1,236 days 00:00:00.000000000,473 days 18:00:00.000000000,1414109.0,473.0,236,1,1.0,healthcare,Midwest
4901,PhaseBio Pharmaceuticals,biotechnology,144124067.0,operating,USA,PA,6,2007-10-24,2015-03-12,1,750 days 00:00:00.000000000,539 days 04:48:00.000000000,24020677.833333332,539.0,750,1,6.0,biotech,Northeast
4902,PhaseRx,biotechnology,27019304.0,operating,USA,WA,5,2008-02-28,2013-10-02,1,545 days 00:00:00.000000000,510 days 18:00:00.000000000,5403860.8,510.0,545,1,3.0,biotech,West
